id,scientific_name,common_name,image_url,taxa_url,observer_name,observation_year,observation_url
56318,Coprinellus micaceus,mica cap,https://inaturalist-open-data.s3.amazonaws.com/photos/467331546/medium.jpg,https://www.inaturalist.org/taxa/56318,ximenagi,2025,https://www.inaturalist.org/observations/260248751
499999,Daedaleopsis septentrionalis,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/451286847/medium.jpeg,https://www.inaturalist.org/taxa/499999,smsergey,2024,https://www.inaturalist.org/observations/252132636
499999,Daedaleopsis septentrionalis,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/434972574/medium.jpeg,https://www.inaturalist.org/taxa/499999,imontarras,2024,https://www.inaturalist.org/observations/243896255
879877,Exidia crenata,American Amber Jelly Fungus,https://inaturalist-open-data.s3.amazonaws.com/photos/467907454/medium.jpg,https://www.inaturalist.org/taxa/879877,pycurtin,2025,https://www.inaturalist.org/observations/260539835
879877,Exidia crenata,American Amber Jelly Fungus,https://inaturalist-open-data.s3.amazonaws.com/photos/467903021/medium.jpg,https://www.inaturalist.org/taxa/879877,pycurtin,2025,https://www.inaturalist.org/observations/260537425
879877,Exidia crenata,American Amber Jelly Fungus,https://static.inaturalist.org/photos/467837294/medium.jpg,https://www.inaturalist.org/taxa/879877,seekerofhemiparasites,2025,https://www.inaturalist.org/observations/260500975
127510,Fomes fomentarius,Hoof Fungus,https://static.inaturalist.org/photos/467821126/medium.jpg,https://www.inaturalist.org/taxa/127510,alyonako,2025,https://www.inaturalist.org/observations/260494689
127510,Fomes fomentarius,Hoof Fungus,https://static.inaturalist.org/photos/467821442/medium.jpeg,https://www.inaturalist.org/taxa/127510,alona31168,2025,https://www.inaturalist.org/observations/260494838
127510,Fomes fomentarius,Hoof Fungus,https://inaturalist-open-data.s3.amazonaws.com/photos/467840121/medium.jpg,https://www.inaturalist.org/taxa/127510,uroboros,2025,https://www.inaturalist.org/observations/260507717
959326,Fuscopostia fragilis,brown-staining cheese polypore,https://static.inaturalist.org/photos/465395990/medium.jpg,https://www.inaturalist.org/taxa/959326,philipdekat,2025,https://www.inaturalist.org/observations/259278602
959326,Fuscopostia fragilis,brown-staining cheese polypore,https://inaturalist-open-data.s3.amazonaws.com/photos/464403449/medium.jpg,https://www.inaturalist.org/taxa/959326,fungee,2025,https://www.inaturalist.org/observations/258791218
959326,Fuscopostia fragilis,brown-staining cheese polypore,https://inaturalist-open-data.s3.amazonaws.com/photos/459443304/medium.jpeg,https://www.inaturalist.org/taxa/959326,maiglocke,2024,https://www.inaturalist.org/observations/256273027
63274,Ganoderma tsugae,hemlock varnish shelf,https://inaturalist-open-data.s3.amazonaws.com/photos/467751413/medium.jpeg,https://www.inaturalist.org/taxa/63274,mariejk,2025,https://www.inaturalist.org/observations/260459820
63274,Ganoderma tsugae,hemlock varnish shelf,https://inaturalist-open-data.s3.amazonaws.com/photos/466843965/medium.jpg,https://www.inaturalist.org/taxa/63274,skyev,2025,https://www.inaturalist.org/observations/260005314
63274,Ganoderma tsugae,hemlock varnish shelf,https://inaturalist-open-data.s3.amazonaws.com/photos/466295975/medium.jpg,https://www.inaturalist.org/taxa/63274,janice22s,2025,https://www.inaturalist.org/observations/259726365
194307,Hebeloma crustuliniforme,Poison Pie,https://static.inaturalist.org/photos/465731543/medium.jpeg,https://www.inaturalist.org/taxa/194307,nitzan4,2025,https://www.inaturalist.org/observations/259444754
194307,Hebeloma crustuliniforme,Poison Pie,https://inaturalist-open-data.s3.amazonaws.com/photos/465027934/medium.jpg,https://www.inaturalist.org/taxa/194307,davidwoodruff,2025,https://www.inaturalist.org/observations/259099016
194307,Hebeloma crustuliniforme,Poison Pie,https://inaturalist-open-data.s3.amazonaws.com/photos/461964877/medium.jpg,https://www.inaturalist.org/taxa/194307,douglassmith,2025,https://www.inaturalist.org/observations/257513091
1038656,Hydnoporia olivacea,brown-toothed crust fungus,https://inaturalist-open-data.s3.amazonaws.com/photos/467836105/medium.jpg,https://www.inaturalist.org/taxa/1038656,carobrown,2025,https://www.inaturalist.org/observations/260502881
1038656,Hydnoporia olivacea,brown-toothed crust fungus,https://inaturalist-open-data.s3.amazonaws.com/photos/467670494/medium.jpeg,https://www.inaturalist.org/taxa/1038656,davidhljordan,2025,https://www.inaturalist.org/observations/260420089
1038656,Hydnoporia olivacea,brown-toothed crust fungus,https://inaturalist-open-data.s3.amazonaws.com/photos/467665916/medium.jpg,https://www.inaturalist.org/taxa/1038656,jef,2025,https://www.inaturalist.org/observations/260417711
130203,Hypholoma lateritium,Brick Cap,https://static.inaturalist.org/photos/466174782/medium.jpeg,https://www.inaturalist.org/taxa/130203,henning91,2025,https://www.inaturalist.org/observations/259666394
130203,Hypholoma lateritium,Brick Cap,https://inaturalist-open-data.s3.amazonaws.com/photos/466347485/medium.jpeg,https://www.inaturalist.org/taxa/130203,ungseb,2025,https://www.inaturalist.org/observations/259750942
130203,Hypholoma lateritium,Brick Cap,https://inaturalist-open-data.s3.amazonaws.com/photos/465930667/medium.jpg,https://www.inaturalist.org/taxa/130203,theresaanna,2025,https://www.inaturalist.org/observations/259546286
127021,Inonotus obliquus,chaga,https://inaturalist-open-data.s3.amazonaws.com/photos/467842060/medium.jpg,https://www.inaturalist.org/taxa/127021,uroboros,2025,https://www.inaturalist.org/observations/260507776
127021,Inonotus obliquus,chaga,https://inaturalist-open-data.s3.amazonaws.com/photos/467613374/medium.jpeg,https://www.inaturalist.org/taxa/127021,leschij,2025,https://www.inaturalist.org/observations/260392244
127021,Inonotus obliquus,chaga,https://inaturalist-open-data.s3.amazonaws.com/photos/467613322/medium.jpeg,https://www.inaturalist.org/taxa/127021,leschij,2025,https://www.inaturalist.org/observations/260392225
1514175,Irpiciporus mollis,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/467635517/medium.jpg,https://www.inaturalist.org/taxa/1514175,slewisga,2025,https://www.inaturalist.org/observations/260401738
1514175,Irpiciporus mollis,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/465736691/medium.jpg,https://www.inaturalist.org/taxa/1514175,ericfuge,2025,https://www.inaturalist.org/observations/259447224
1514175,Irpiciporus mollis,N/A,https://static.inaturalist.org/photos/465431646/medium.jpeg,https://www.inaturalist.org/taxa/1514175,michael1992h,2025,https://www.inaturalist.org/observations/259296125
68309,Panellus stipticus,Luminescent Panellus,https://inaturalist-open-data.s3.amazonaws.com/photos/467896858/medium.jpg,https://www.inaturalist.org/taxa/68309,carobrown,2025,https://www.inaturalist.org/observations/260534125
68309,Panellus stipticus,Luminescent Panellus,https://inaturalist-open-data.s3.amazonaws.com/photos/467850451/medium.jpeg,https://www.inaturalist.org/taxa/68309,mortensenk,2025,https://www.inaturalist.org/observations/260509977
68309,Panellus stipticus,Luminescent Panellus,https://inaturalist-open-data.s3.amazonaws.com/photos/467841316/medium.jpeg,https://www.inaturalist.org/taxa/68309,mihail_lukyanchik,2025,https://www.inaturalist.org/observations/260505440
605606,Phellinus nigricans,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/467353908/medium.jpeg,https://www.inaturalist.org/taxa/605606,marsusram,2025,https://www.inaturalist.org/observations/260260744
605606,Phellinus nigricans,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/466943664/medium.jpeg,https://www.inaturalist.org/taxa/605606,koje7714,2025,https://www.inaturalist.org/observations/260054966
605606,Phellinus nigricans,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/466401198/medium.jpeg,https://www.inaturalist.org/taxa/605606,junuli,2025,https://www.inaturalist.org/observations/259778382
52529,Phyllotopsis nidulans,Stinking Orange Oyster,https://inaturalist-open-data.s3.amazonaws.com/photos/467901873/medium.jpg,https://www.inaturalist.org/taxa/52529,lorena31r,2025,https://www.inaturalist.org/observations/260536813
52529,Phyllotopsis nidulans,Stinking Orange Oyster,https://inaturalist-open-data.s3.amazonaws.com/photos/467745018/medium.jpg,https://www.inaturalist.org/taxa/52529,yellowtoad,2025,https://www.inaturalist.org/observations/260457111
52529,Phyllotopsis nidulans,Stinking Orange Oyster,https://static.inaturalist.org/photos/467670355/medium.jpeg,https://www.inaturalist.org/taxa/52529,arsin,2025,https://www.inaturalist.org/observations/260419993
1039875,Physisporinus crocatus,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/458172205/medium.jpg,https://www.inaturalist.org/taxa/1039875,huafang,2024,https://www.inaturalist.org/observations/255642146
1039875,Physisporinus crocatus,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/457871218/medium.jpg,https://www.inaturalist.org/taxa/1039875,huafang,2024,https://www.inaturalist.org/observations/255496535
1039875,Physisporinus crocatus,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/456743573/medium.jpg,https://www.inaturalist.org/taxa/1039875,pilgrim123,2024,https://www.inaturalist.org/observations/254931533
48494,Pleurotus ostreatus,Oyster Mushroom,https://static.inaturalist.org/photos/467829701/medium.jpeg,https://www.inaturalist.org/taxa/48494,henning91,2025,https://www.inaturalist.org/observations/260499415
48494,Pleurotus ostreatus,Oyster Mushroom,https://inaturalist-open-data.s3.amazonaws.com/photos/467827960/medium.jpeg,https://www.inaturalist.org/taxa/48494,hom-12yak,2025,https://www.inaturalist.org/observations/260498475
48494,Pleurotus ostreatus,Oyster Mushroom,https://inaturalist-open-data.s3.amazonaws.com/photos/467804354/medium.jpeg,https://www.inaturalist.org/taxa/48494,jelenaflg,2025,https://www.inaturalist.org/observations/260485467
60782,Pluteus cervinus,Deer Mushroom,https://inaturalist-open-data.s3.amazonaws.com/photos/466143019/medium.jpeg,https://www.inaturalist.org/taxa/60782,pedroramalho,2025,https://www.inaturalist.org/observations/259651983
60782,Pluteus cervinus,Deer Mushroom,https://static.inaturalist.org/photos/465352577/medium.jpeg,https://www.inaturalist.org/taxa/60782,angelo47967,2025,https://www.inaturalist.org/observations/259257299
60782,Pluteus cervinus,Deer Mushroom,https://inaturalist-open-data.s3.amazonaws.com/photos/463263771/medium.jpg,https://www.inaturalist.org/taxa/60782,rilocybin,2025,https://www.inaturalist.org/observations/258219134
352268,Rosellinia subiculata,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/463586457/medium.jpeg,https://www.inaturalist.org/taxa/352268,mjpapay,2025,https://www.inaturalist.org/observations/258392400
352268,Rosellinia subiculata,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/460595865/medium.jpeg,https://www.inaturalist.org/taxa/352268,b-rodd,2024,https://www.inaturalist.org/observations/256840183
352268,Rosellinia subiculata,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/457491321/medium.jpg,https://www.inaturalist.org/taxa/352268,kayspurlock,2024,https://www.inaturalist.org/observations/255297563
130935,Rhytisma acerinum,Black Tar Spot,https://inaturalist-open-data.s3.amazonaws.com/photos/467369031/medium.jpg,https://www.inaturalist.org/taxa/130935,tom1932,2025,https://www.inaturalist.org/observations/260269119
130935,Rhytisma acerinum,Black Tar Spot,https://inaturalist-open-data.s3.amazonaws.com/photos/467137338/medium.jpg,https://www.inaturalist.org/taxa/130935,alexander_baransky,2025,https://www.inaturalist.org/observations/260152105
130935,Rhytisma acerinum,Black Tar Spot,https://static.inaturalist.org/photos/466793026/medium.jpeg,https://www.inaturalist.org/taxa/130935,robbin02,2025,https://www.inaturalist.org/observations/260045880
55927,Scleroderma citrinum,common earthball,https://inaturalist-open-data.s3.amazonaws.com/photos/467883449/medium.jpeg,https://www.inaturalist.org/taxa/55927,jadekf,2025,https://www.inaturalist.org/observations/260527103
55927,Scleroderma citrinum,common earthball,https://static.inaturalist.org/photos/467683877/medium.jpeg,https://www.inaturalist.org/taxa/55927,r_kaiser,2025,https://www.inaturalist.org/observations/260427052
55927,Scleroderma citrinum,common earthball,https://inaturalist-open-data.s3.amazonaws.com/photos/467141551/medium.jpeg,https://www.inaturalist.org/taxa/55927,freya64,2025,https://www.inaturalist.org/observations/260154099
352376,Skeletocutis nivea,Hazel Bracket,https://inaturalist-open-data.s3.amazonaws.com/photos/449664892/medium.jpg,https://www.inaturalist.org/taxa/352376,emmatrue,2024,https://www.inaturalist.org/observations/251320683
352376,Skeletocutis nivea,Hazel Bracket,https://inaturalist-open-data.s3.amazonaws.com/photos/439373894/medium.jpeg,https://www.inaturalist.org/taxa/352376,mical,2024,https://www.inaturalist.org/observations/246054540
352376,Skeletocutis nivea,Hazel Bracket,https://inaturalist-open-data.s3.amazonaws.com/photos/426644043/medium.jpeg,https://www.inaturalist.org/taxa/352376,ledum,2024,https://www.inaturalist.org/observations/239540238
118096,Steccherinum ochraceum,Ochre Spreading Tooth,https://inaturalist-open-data.s3.amazonaws.com/photos/467666180/medium.jpg,https://www.inaturalist.org/taxa/118096,jef,2025,https://www.inaturalist.org/observations/260417814
118096,Steccherinum ochraceum,Ochre Spreading Tooth,https://inaturalist-open-data.s3.amazonaws.com/photos/467422964/medium.jpeg,https://www.inaturalist.org/taxa/118096,limnoglacialis,2025,https://www.inaturalist.org/observations/260294954
118096,Steccherinum ochraceum,Ochre Spreading Tooth,https://inaturalist-open-data.s3.amazonaws.com/photos/467782741/medium.jpeg,https://www.inaturalist.org/taxa/118096,ha8je,2025,https://www.inaturalist.org/observations/260475368
196842,Stereum complicatum,crowded parchment,https://inaturalist-open-data.s3.amazonaws.com/photos/467864668/medium.jpg,https://www.inaturalist.org/taxa/196842,sandykeller,2025,https://www.inaturalist.org/observations/260517515
196842,Stereum complicatum,crowded parchment,https://inaturalist-open-data.s3.amazonaws.com/photos/467740886/medium.jpeg,https://www.inaturalist.org/taxa/196842,ksgardener1,2025,https://www.inaturalist.org/observations/260455110
196842,Stereum complicatum,crowded parchment,https://inaturalist-open-data.s3.amazonaws.com/photos/467697444/medium.jpeg,https://www.inaturalist.org/taxa/196842,okinney,2025,https://www.inaturalist.org/observations/260434067
543035,Suillus weaverae,Butterball,https://inaturalist-open-data.s3.amazonaws.com/photos/453999755/medium.jpeg,https://www.inaturalist.org/taxa/543035,sacredscholar,2024,https://www.inaturalist.org/observations/253543117
543035,Suillus weaverae,Butterball,https://inaturalist-open-data.s3.amazonaws.com/photos/452902871/medium.jpeg,https://www.inaturalist.org/taxa/543035,geistern,2024,https://www.inaturalist.org/observations/252979936
543035,Suillus weaverae,Butterball,https://inaturalist-open-data.s3.amazonaws.com/photos/452435975/medium.jpeg,https://www.inaturalist.org/taxa/543035,hendre17,2024,https://www.inaturalist.org/observations/252716675
116695,Trametes hirsuta,Hairy Bracket,https://inaturalist-open-data.s3.amazonaws.com/photos/467885409/medium.jpg,https://www.inaturalist.org/taxa/116695,carobrown,2025,https://www.inaturalist.org/observations/260528120
116695,Trametes hirsuta,Hairy Bracket,https://inaturalist-open-data.s3.amazonaws.com/photos/467851569/medium.jpeg,https://www.inaturalist.org/taxa/116695,patricklm35,2025,https://www.inaturalist.org/observations/260515544
116695,Trametes hirsuta,Hairy Bracket,https://inaturalist-open-data.s3.amazonaws.com/photos/467604875/medium.jpg,https://www.inaturalist.org/taxa/116695,klara_kor,2025,https://www.inaturalist.org/observations/260386202
54134,Trametes versicolor,turkey-tail,https://static.inaturalist.org/photos/467928091/medium.jpg,https://www.inaturalist.org/taxa/54134,danielrubianto,2025,https://www.inaturalist.org/observations/260549964
54134,Trametes versicolor,turkey-tail,https://inaturalist-open-data.s3.amazonaws.com/photos/467898016/medium.jpg,https://www.inaturalist.org/taxa/54134,marleehassell,2025,https://www.inaturalist.org/observations/260534708
54134,Trametes versicolor,turkey-tail,https://static.inaturalist.org/photos/467883658/medium.jpg,https://www.inaturalist.org/taxa/54134,robertoneill,2025,https://www.inaturalist.org/observations/260527234
125705,Trichaptum biforme,violet-toothed polypore,https://static.inaturalist.org/photos/467894642/medium.jpg,https://www.inaturalist.org/taxa/125705,taylerleigh,2025,https://www.inaturalist.org/observations/260530285
125705,Trichaptum biforme,violet-toothed polypore,https://inaturalist-open-data.s3.amazonaws.com/photos/467896388/medium.jpg,https://www.inaturalist.org/taxa/125705,gatorgreg,2025,https://www.inaturalist.org/observations/260533828
125705,Trichaptum biforme,violet-toothed polypore,https://inaturalist-open-data.s3.amazonaws.com/photos/467803228/medium.jpeg,https://www.inaturalist.org/taxa/125705,marcogasponi,2025,https://www.inaturalist.org/observations/260484641
525060,Trichoderma sulphureum,N/A,https://static.inaturalist.org/photos/461092694/medium.jpg,https://www.inaturalist.org/taxa/525060,natscho,2025,https://www.inaturalist.org/observations/257079389
525060,Trichoderma sulphureum,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/459996069/medium.jpeg,https://www.inaturalist.org/taxa/525060,crowntipped,2024,https://www.inaturalist.org/observations/256544005
525060,Trichoderma sulphureum,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/459961181/medium.jpeg,https://www.inaturalist.org/taxa/525060,annelyt,2024,https://www.inaturalist.org/observations/256527975
384715,Vararia investiens,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/460984112/medium.jpg,https://www.inaturalist.org/taxa/384715,lynneo,2024,https://www.inaturalist.org/observations/257026832
384715,Vararia investiens,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/447903139/medium.jpg,https://www.inaturalist.org/taxa/384715,tombigelow,2024,https://www.inaturalist.org/observations/250439052
384715,Vararia investiens,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/447110801/medium.jpg,https://www.inaturalist.org/taxa/384715,emmatrue,2024,https://www.inaturalist.org/observations/250049851
352847,Xenasmatella vaga,yellow cobweb,https://inaturalist-open-data.s3.amazonaws.com/photos/457466145/medium.jpeg,https://www.inaturalist.org/taxa/352847,bjoerns,2024,https://www.inaturalist.org/observations/255285521
352847,Xenasmatella vaga,yellow cobweb,https://inaturalist-open-data.s3.amazonaws.com/photos/457180017/medium.jpg,https://www.inaturalist.org/taxa/352847,underthetree0,2024,https://www.inaturalist.org/observations/255147500
352847,Xenasmatella vaga,yellow cobweb,https://inaturalist-open-data.s3.amazonaws.com/photos/451355714/medium.jpeg,https://www.inaturalist.org/taxa/352847,annalam23,2024,https://www.inaturalist.org/observations/252166994
785474,Xylodon paradoxus,split porecrust,https://inaturalist-open-data.s3.amazonaws.com/photos/466507282/medium.jpg,https://www.inaturalist.org/taxa/785474,zmrl,2025,https://www.inaturalist.org/observations/259832724
785474,Xylodon paradoxus,split porecrust,https://inaturalist-open-data.s3.amazonaws.com/photos/465504772/medium.jpeg,https://www.inaturalist.org/taxa/785474,mihail_lukyanchik,2025,https://www.inaturalist.org/observations/259331230
785474,Xylodon paradoxus,split porecrust,https://inaturalist-open-data.s3.amazonaws.com/photos/465775503/medium.jpeg,https://www.inaturalist.org/taxa/785474,cfres,2025,https://www.inaturalist.org/observations/259466872
47680,Lycogala epidendrum,Wolf's Milk,https://inaturalist-open-data.s3.amazonaws.com/photos/467613415/medium.jpeg,https://www.inaturalist.org/taxa/47680,rytas56,2025,https://www.inaturalist.org/observations/260390684
47680,Lycogala epidendrum,Wolf's Milk,https://inaturalist-open-data.s3.amazonaws.com/photos/466889146/medium.jpg,https://www.inaturalist.org/taxa/47680,christia_baterina,2025,https://www.inaturalist.org/observations/260027322
47680,Lycogala epidendrum,Wolf's Milk,https://inaturalist-open-data.s3.amazonaws.com/photos/466825006/medium.jpg,https://www.inaturalist.org/taxa/47680,maritezburns,2025,https://www.inaturalist.org/observations/259995206
